controle_id,execution_id,piece_id,cause_rebut_id,date_controle,resultat,nb_controles,nb_conformes,nb_non_conformes,dimension_mesuree,dimension_cible,tolerance_plus,tolerance_moins,rugosite_mesuree,commentaire
1661,1661,1,,2026-07-18T07:21:00,CONFORME,2,2,0,83.946,83.95,0.1,-0.1,3.952,
1662,1662,1,,2026-07-18T10:17:00,CONFORME,7,7,0,65.778,65.704,0.1,-0.1,1.89,
1663,1663,1,,2026-07-17T12:12:00,CONFORME,1,1,0,82.097,82.054,0.1,-0.1,1.036,
1664,1664,1,,2026-06-09T11:33:00,CONFORME,7,7,0,23.944,23.951,0.02,-0.02,4.969,
1665,1665,1,3,2026-06-14T16:43:00,NON_CONFORME,7,6,1,34.065,34.03,0.1,-0.1,1.563,
1666,1666,1,,2026-06-13T08:39:00,CONFORME,10,10,0,15.177,15.171,0.01,-0.01,3.439,
1667,1667,1,7,2026-09-05T08:18:00,NON_CONFORME,1,0,13,50.851,50.854,0.02,-0.02,3.612,
1668,1668,1,8,2026-09-03T07:36:00,NON_CONFORME,4,0,4,47.612,47.625,0.02,-0.02,2.276,
1669,1669,1,12,2026-09-04T18:13:00,NON_CONFORME,2,0,5,56.863,56.857,0.01,-0.01,6.017,
1670,1670,1,,2025-06-02T06:48:00,CONFORME,7,7,0,74.339,74.349,0.02,-0.02,3.15,
1671,1671,1,1,2025-06-01T15:44:00,NON_CONFORME,3,1,2,74.3,74.331,0.05,-0.05,5.371,
1672,1672,1,7,2025-06-01T19:37:00,NON_CONFORME,3,0,6,31.728,31.724,0.02,-0.02,6.223,
1673,1673,1,6,2025-06-03T08:30:00,NON_CONFORME,3,1,2,11.313,11.327,0.05,-0.05,0.631,
1674,1674,1,7,2025-02-19T11:52:00,NON_CONFORME,7,5,2,20.546,20.536,0.1,-0.1,4.956,
1675,1675,1,8,2025-02-20T10:33:00,NON_CONFORME,2,0,3,63.461,63.468,0.01,-0.01,6.205,
1676,1676,1,,2025-02-21T15:45:00,CONFORME,10,10,0,42.445,42.454,0.05,-0.05,2.527,
1677,1677,1,12,2025-02-23T18:42:00,NON_CONFORME,6,5,1,67.08,67.054,0.05,-0.05,1.91,
1678,1678,1,3,2025-08-26T11:27:00,NON_CONFORME,4,3,1,53.205,53.206,0.01,-0.01,5.854,
1679,1679,1,11,2025-08-25T18:37:00,NON_CONFORME,8,7,1,58.77,58.775,0.02,-0.02,2.834,
1680,1680,1,8,2025-08-21T12:40:00,NON_CONFORME,3,2,1,58.631,58.629,0.05,-0.05,4.319,
1681,1681,1,8,2025-08-21T14:20:00,NON_CONFORME,10,6,4,67.096,67.098,0.01,-0.01,6.127,
1682,1682,1,7,2025-08-22T16:45:00,NON_CONFORME,5,2,3,76.895,76.943,0.1,-0.1,6.025,
1683,1683,1,8,2025-08-26T13:27:00,NON_CONFORME,3,0,4,70.642,70.597,0.1,-0.1,1.006,
1684,1684,1,12,2025-06-25T14:49:00,NON_CONFORME,10,2,8,98.904,98.905,0.01,-0.01,2.112,
1685,1685,1,7,2025-06-29T14:16:00,NON_CONFORME,9,4,5,18.442,18.438,0.05,-0.05,2.798,
1686,1686,1,8,2025-06-25T13:54:00,NON_CONFORME,10,4,6,33.21,33.215,0.05,-0.05,3.927,
1687,1687,1,,2025-11-21T06:12:00,CONFORME,3,3,0,90.864,90.902,0.05,-0.05,2.587,
1688,1688,1,,2025-11-16T09:56:00,CONFORME,9,9,0,15.309,15.342,0.05,-0.05,2.415,
1689,1689,1,,2025-11-18T17:09:00,CONFORME,6,6,0,69.202,69.138,0.1,-0.1,4.306,
1690,1690,1,,2025-11-17T17:41:00,CONFORME,2,2,0,61.787,61.835,0.1,-0.1,5.034,
1691,1691,1,12,2025-11-18T09:38:00,NON_CONFORME,9,8,1,41.708,41.772,0.1,-0.1,2.742,
1692,1692,1,,2026-10-30T15:35:00,CONFORME,1,1,0,91.59,91.603,0.05,-0.05,4.578,
1693,1693,1,,2026-11-03T14:18:00,CONFORME,2,2,0,35.486,35.488,0.01,-0.01,0.745,
1694,1694,1,,2026-11-03T10:36:00,CONFORME,7,7,0,66.466,66.46,0.05,-0.05,4.22,
1695,1695,1,,2026-10-31T10:42:00,CONFORME,3,3,0,41.32,41.378,0.1,-0.1,5.381,
1696,1696,1,,2026-11-01T08:46:00,CONFORME,8,8,0,62.031,62.043,0.02,-0.02,2.027,
1697,1697,1,9,2026-04-14T15:54:00,NON_CONFORME,7,0,8,87.501,87.505,0.01,-0.01,1.754,
1698,1698,1,8,2026-04-14T16:06:00,NON_CONFORME,1,0,5,59.405,59.477,0.1,-0.1,1.128,
1699,1699,1,8,2026-04-13T13:55:00,NON_CONFORME,1,0,6,94.841,94.837,0.1,-0.1,1.247,
1700,1700,1,5,2026-10-09T18:50:00,NON_CONFORME,7,5,2,60.044,60.099,0.1,-0.1,2.305,
1701,1701,1,10,2026-10-10T16:18:00,NON_CONFORME,2,0,3,94.411,94.48,0.1,-0.1,4.011,
1702,1702,1,5,2026-10-11T12:00:00,NON_CONFORME,5,3,2,67.996,67.974,0.1,-0.1,4.819,
1703,1703,1,3,2026-10-09T19:19:00,NON_CONFORME,1,0,6,79.376,79.364,0.02,-0.02,3.387,
1704,1704,1,11,2026-10-08T15:18:00,NON_CONFORME,9,7,2,54.701,54.699,0.01,-0.01,3.586,
1705,1705,1,2,2025-01-30T13:49:00,NON_CONFORME,1,0,1,39.247,39.242,0.01,-0.01,6.279,
1706,1706,1,12,2025-01-29T11:13:00,NON_CONFORME,2,0,3,54.564,54.559,0.01,-0.01,4.205,
1707,1707,1,12,2025-01-30T06:54:00,NON_CONFORME,1,0,2,14.18,14.116,0.1,-0.1,1.699,
1708,1708,1,,2025-01-30T16:36:00,CONFORME,8,8,0,79.344,79.349,0.02,-0.02,4.827,
1709,1709,1,9,2025-01-26T10:03:00,NON_CONFORME,10,9,1,11.521,11.519,0.01,-0.01,1.774,
1710,1710,1,5,2025-08-05T06:55:00,NON_CONFORME,1,0,1,90.337,90.339,0.01,-0.01,2.907,
1711,1711,1,8,2025-08-03T09:13:00,NON_CONFORME,3,0,4,23.849,23.838,0.1,-0.1,4.734,
1712,1712,1,,2025-08-02T19:22:00,CONFORME,1,1,0,78.74,78.747,0.01,-0.01,5.901,
1713,1713,1,11,2025-08-05T08:05:00,NON_CONFORME,3,1,2,65.084,65.046,0.1,-0.1,3.187,
1714,1714,1,10,2025-08-03T10:33:00,NON_CONFORME,6,1,5,31.71,31.706,0.01,-0.01,4.587,
1715,1715,1,3,2026-09-12T07:40:00,NON_CONFORME,10,9,1,29.192,29.247,0.1,-0.1,4.298,
1716,1716,1,7,2026-09-14T15:38:00,NON_CONFORME,8,7,1,37.742,37.734,0.02,-0.02,6.11,
1717,1717,1,11,2026-09-14T07:06:00,NON_CONFORME,9,8,1,41.136,41.158,0.05,-0.05,4.423,
1718,1718,1,12,2026-01-15T09:52:00,NON_CONFORME,1,0,5,38.102,38.103,0.02,-0.02,5.718,
1719,1719,1,7,2026-01-15T10:22:00,NON_CONFORME,6,4,2,93.875,93.89,0.05,-0.05,0.762,
1720,1720,1,2,2026-01-16T18:34:00,NON_CONFORME,5,3,2,46.595,46.608,0.02,-0.02,3.862,
1721,1721,1,1,2026-01-20T07:04:00,NON_CONFORME,3,1,2,27.879,27.858,0.05,-0.05,3.428,
1722,1722,1,,2026-01-19T07:39:00,CONFORME,6,6,0,60.892,60.892,0.02,-0.02,6.194,
1723,1723,1,,2026-01-22T19:14:00,CONFORME,8,8,0,60.682,60.667,0.02,-0.02,5.32,
1724,1724,1,4,2026-01-22T10:30:00,NON_CONFORME,2,0,5,23.35,23.353,0.01,-0.01,1.925,
1725,1725,1,5,2026-01-23T12:28:00,NON_CONFORME,2,0,6,12.673,12.674,0.05,-0.05,2.483,
1726,1726,1,12,2026-01-21T18:55:00,NON_CONFORME,7,1,6,27.624,27.622,0.01,-0.01,1.873,
1727,1727,1,1,2026-01-23T14:37:00,NON_CONFORME,6,3,3,93.732,93.658,0.1,-0.1,2.442,
1728,1728,1,9,2026-01-24T16:30:00,NON_CONFORME,3,1,2,86.969,86.965,0.02,-0.02,0.466,
1729,1729,1,,2026-04-27T09:21:00,CONFORME,7,7,0,88.832,88.827,0.01,-0.01,1.279,
1730,1730,1,,2026-04-30T08:13:00,CONFORME,2,2,0,13.751,13.754,0.1,-0.1,0.672,
1731,1731,1,,2026-04-27T15:17:00,CONFORME,8,8,0,57.163,57.164,0.01,-0.01,0.547,
1732,1732,1,,2026-04-30T10:27:00,CONFORME,10,10,0,83.548,83.549,0.02,-0.02,4.739,
1733,1733,1,,2025-12-27T14:12:00,CONFORME,9,9,0,34.929,34.945,0.02,-0.02,1.74,
1734,1734,1,2,2025-12-26T16:03:00,NON_CONFORME,10,9,1,97.395,97.417,0.05,-0.05,5.392,
1735,1735,1,,2025-12-24T18:53:00,CONFORME,4,4,0,67.05,67.052,0.02,-0.02,4.033,
1736,1736,1,,2025-12-23T19:14:00,CONFORME,5,5,0,24.31,24.306,0.02,-0.02,2.833,
1737,1737,1,,2025-12-27T11:50:00,CONFORME,2,2,0,81.973,81.965,0.01,-0.01,5.993,
1738,1738,1,2,2025-12-24T07:21:00,NON_CONFORME,9,8,1,21.407,21.348,0.1,-0.1,4.982,
1739,1739,1,4,2025-10-05T13:04:00,NON_CONFORME,10,8,2,71.382,71.403,0.05,-0.05,2.856,
1740,1740,1,1,2025-10-04T13:54:00,NON_CONFORME,1,0,3,50.046,50.049,0.02,-0.02,3.23,
1741,1741,1,11,2025-10-02T16:43:00,NON_CONFORME,9,6,3,84.684,84.746,0.1,-0.1,4.987,
1742,1742,1,,2025-10-06T15:06:00,CONFORME,6,6,0,31.894,31.856,0.05,-0.05,4.345,
1743,1743,1,10,2025-10-23T18:44:00,NON_CONFORME,3,0,6,55.498,55.439,0.1,-0.1,6.226,
1744,1744,1,6,2025-10-26T14:43:00,NON_CONFORME,10,5,5,89.28,89.281,0.01,-0.01,4.163,
1745,1745,1,11,2025-10-22T12:31:00,NON_CONFORME,10,9,1,47.084,47.069,0.02,-0.02,1.412,
1746,1746,1,,2025-10-25T07:43:00,CONFORME,10,10,0,88.552,88.554,0.01,-0.01,3.66,
1747,1747,1,6,2025-10-27T18:50:00,NON_CONFORME,10,8,2,41.071,41.093,0.1,-0.1,1.093,
1748,1748,1,4,2026-08-29T11:46:00,NON_CONFORME,8,6,2,73.101,73.114,0.05,-0.05,2.816,
1749,1749,1,9,2026-08-29T10:50:00,NON_CONFORME,4,0,11,30.961,30.941,0.05,-0.05,4.17,
1750,1750,1,3,2026-09-02T10:59:00,NON_CONFORME,3,0,9,53.502,53.505,0.05,-0.05,3.626,
1751,1751,1,,2026-09-02T17:06:00,CONFORME,7,7,0,82.17,82.203,0.05,-0.05,5.956,
1752,1752,1,9,2026-09-02T11:36:00,NON_CONFORME,3,2,1,79.322,79.348,0.05,-0.05,1.005,
1753,1753,1,2,2026-08-30T12:07:00,NON_CONFORME,1,0,1,61.937,61.935,0.01,-0.01,4.725,
1754,1754,1,4,2026-09-03T18:27:00,NON_CONFORME,10,9,1,33.871,33.89,0.05,-0.05,5.831,
1755,1755,1,,2026-09-04T14:50:00,CONFORME,3,3,0,34.95,34.944,0.01,-0.01,4.131,
1756,1756,1,,2025-07-30T07:25:00,CONFORME,6,6,0,15.799,15.817,0.1,-0.1,1.822,
1757,1757,1,10,2025-07-28T10:18:00,NON_CONFORME,9,8,1,78.48,78.489,0.02,-0.02,2.102,
1758,1758,1,3,2025-07-30T15:20:00,NON_CONFORME,8,7,1,22.416,22.409,0.02,-0.02,5.017,
1759,1759,1,2,2025-07-31T14:29:00,NON_CONFORME,3,2,1,17.684,17.691,0.01,-0.01,3.162,
1760,1760,1,,2025-07-29T18:24:00,CONFORME,6,6,0,14.313,14.307,0.02,-0.02,3.141,
1761,1761,1,8,2025-07-28T18:19:00,NON_CONFORME,4,3,1,99.566,99.583,0.05,-0.05,1.888,
1762,1762,1,7,2025-07-21T11:52:00,NON_CONFORME,7,6,1,89.473,89.533,0.1,-0.1,6.03,
1763,1763,1,6,2025-07-20T13:54:00,NON_CONFORME,6,2,4,50.071,50.069,0.01,-0.01,2.441,
1764,1764,1,6,2025-07-16T10:50:00,NON_CONFORME,7,4,3,89.846,89.84,0.01,-0.01,1.869,
1765,1765,1,,2025-07-19T06:30:00,CONFORME,9,9,0,43.561,43.561,0.02,-0.02,4.996,
1766,1766,1,3,2025-07-19T06:58:00,NON_CONFORME,3,0,4,48.813,48.817,0.05,-0.05,2.008,
1767,1767,1,1,2025-07-18T12:54:00,NON_CONFORME,1,0,4,24.702,24.701,0.01,-0.01,2.44,
1768,1768,1,,2025-05-27T16:04:00,CONFORME,2,2,0,65.63,65.632,0.01,-0.01,6.277,
1769,1769,1,,2025-05-28T13:35:00,CONFORME,5,5,0,33.302,33.289,0.1,-0.1,2.035,
1770,1770,1,,2025-05-31T13:41:00,CONFORME,2,2,0,62.31,62.349,0.1,-0.1,1.604,
1771,1771,1,,2025-05-29T18:10:00,CONFORME,1,1,0,22.867,22.87,0.01,-0.01,3.269,
1772,1772,1,,2025-08-09T11:59:00,CONFORME,4,4,0,75.49,75.499,0.02,-0.02,2.962,
1773,1773,1,9,2025-08-06T08:41:00,NON_CONFORME,10,9,1,32.252,32.263,0.02,-0.02,3.952,
1774,1774,1,,2025-08-09T15:03:00,CONFORME,1,1,0,73.607,73.6,0.02,-0.02,5.579,
1775,1775,1,,2025-08-09T12:18:00,CONFORME,5,5,0,15.699,15.717,0.05,-0.05,1.627,
1776,1776,1,,2026-05-07T11:55:00,CONFORME,7,7,0,46.187,46.182,0.02,-0.02,5.915,
1777,1777,1,8,2026-05-06T18:20:00,NON_CONFORME,3,2,1,36.046,36.112,0.1,-0.1,5.609,
1778,1778,1,11,2026-05-07T17:36:00,NON_CONFORME,7,6,1,22.108,22.124,0.05,-0.05,2.483,
1779,1779,1,5,2025-11-17T07:52:00,NON_CONFORME,5,2,3,57.928,57.956,0.05,-0.05,4.469,
1780,1780,1,8,2025-11-16T11:55:00,NON_CONFORME,5,1,4,37.734,37.772,0.1,-0.1,1.492,
1781,1781,1,10,2025-11-17T11:16:00,NON_CONFORME,9,8,1,61.945,61.945,0.01,-0.01,4.641,
1782,1782,1,1,2025-11-15T17:14:00,NON_CONFORME,2,0,4,16.372,16.342,0.1,-0.1,5.292,
1783,1783,1,9,2025-11-18T14:42:00,NON_CONFORME,1,0,3,64.038,64.03,0.05,-0.05,0.941,
1784,1784,1,2,2025-08-15T12:55:00,NON_CONFORME,1,0,1,46.621,46.606,0.1,-0.1,2.146,
1785,1785,1,,2025-08-14T18:18:00,CONFORME,3,3,0,40.354,40.352,0.01,-0.01,4.994,
1786,1786,1,5,2025-08-16T15:54:00,NON_CONFORME,7,4,3,80.406,80.386,0.05,-0.05,3.975,
1787,1787,1,,2025-08-14T09:24:00,CONFORME,1,1,0,87.538,87.541,0.01,-0.01,3.989,
1788,1788,1,9,2025-08-15T07:09:00,NON_CONFORME,9,7,2,77.761,77.711,0.1,-0.1,5.873,
1789,1789,1,7,2025-08-14T18:24:00,NON_CONFORME,5,3,2,45.151,45.156,0.02,-0.02,2.095,
1790,1790,1,5,2025-06-16T12:32:00,NON_CONFORME,4,0,5,86.642,86.627,0.05,-0.05,0.499,
1791,1791,1,3,2025-06-17T07:52:00,NON_CONFORME,4,0,5,17.124,17.073,0.1,-0.1,1.319,
1792,1792,1,2,2025-06-14T07:10:00,NON_CONFORME,7,3,4,21.996,21.999,0.01,-0.01,1.236,
1793,1793,1,9,2025-02-02T11:06:00,NON_CONFORME,10,9,1,79.562,79.558,0.01,-0.01,0.847,
1794,1794,1,,2025-02-03T10:14:00,CONFORME,3,3,0,37.947,37.937,0.05,-0.05,5.544,
1795,1795,1,,2025-01-31T09:51:00,CONFORME,8,8,0,36.217,36.235,0.1,-0.1,4.057,
1796,1796,1,,2025-01-31T13:43:00,CONFORME,2,2,0,12.994,13.008,0.02,-0.02,1.952,
1797,1797,1,,2025-02-02T13:32:00,CONFORME,9,9,0,39.476,39.458,0.05,-0.05,3.655,
1798,1798,1,,2025-02-03T14:35:00,CONFORME,5,5,0,77.115,77.124,0.02,-0.02,4.895,
1799,1799,1,,2025-02-03T14:10:00,CONFORME,6,6,0,78.824,78.828,0.05,-0.05,6.07,
1800,1800,1,1,2025-07-07T11:33:00,NON_CONFORME,6,5,1,50.487,50.48,0.01,-0.01,2.804,
1801,1801,1,,2025-07-10T18:07:00,CONFORME,9,9,0,59.424,59.426,0.05,-0.05,2.8,
1802,1802,1,,2025-07-10T14:10:00,CONFORME,10,10,0,80.759,80.766,0.02,-0.02,2.619,
1803,1803,1,,2025-07-10T18:20:00,CONFORME,3,3,0,11.832,11.804,0.05,-0.05,2.772,
1804,1804,1,2,2025-07-29T17:48:00,NON_CONFORME,7,1,6,61.13,61.091,0.1,-0.1,3.925,
1805,1805,1,6,2025-07-25T09:34:00,NON_CONFORME,1,0,6,30.827,30.812,0.05,-0.05,4.872,
1806,1806,1,2,2025-07-26T06:53:00,NON_CONFORME,7,5,2,78.906,78.918,0.02,-0.02,1.671,
1807,1807,1,3,2025-07-25T14:58:00,NON_CONFORME,4,3,1,94.009,94.01,0.01,-0.01,2.291,
1808,1808,1,5,2026-06-30T18:54:00,NON_CONFORME,4,0,5,32.077,32.063,0.02,-0.02,4.142,
1809,1809,1,9,2026-06-30T11:30:00,NON_CONFORME,8,5,3,27.305,27.277,0.1,-0.1,0.555,
1810,1810,1,4,2026-07-01T19:09:00,NON_CONFORME,5,0,5,71.222,71.226,0.05,-0.05,0.862,
1811,1811,1,6,2026-06-30T16:49:00,NON_CONFORME,8,4,4,84.033,84.072,0.05,-0.05,2.388,
1812,1812,1,3,2026-03-26T12:45:00,NON_CONFORME,2,0,5,62.886,62.912,0.1,-0.1,4.394,
1813,1813,1,12,2026-03-23T11:11:00,NON_CONFORME,10,2,8,35.097,35.06,0.1,-0.1,0.573,
1814,1814,1,2,2026-03-24T14:14:00,NON_CONFORME,7,0,8,64.395,64.424,0.05,-0.05,4.33,
1815,1815,1,10,2026-03-27T12:08:00,NON_CONFORME,9,5,4,83.225,83.226,0.01,-0.01,4.923,
1816,1816,1,,2025-03-30T11:52:00,CONFORME,3,3,0,33.742,33.817,0.1,-0.1,4.594,
1817,1817,1,12,2025-04-02T14:27:00,NON_CONFORME,10,9,1,15.839,15.836,0.01,-0.01,5.31,
1818,1818,1,5,2025-04-02T13:09:00,NON_CONFORME,7,5,2,65.415,65.412,0.01,-0.01,3.411,
1819,1819,1,2,2026-03-03T06:46:00,NON_CONFORME,6,4,2,77.29,77.304,0.02,-0.02,4.48,
1820,1820,1,5,2026-02-28T10:17:00,NON_CONFORME,3,0,6,78.425,78.431,0.02,-0.02,3.137,
1821,1821,1,2,2026-03-01T08:18:00,NON_CONFORME,2,0,2,41.389,41.361,0.1,-0.1,5.542,
1822,1822,1,,2026-03-04T08:25:00,CONFORME,2,2,0,70.278,70.272,0.02,-0.02,4.385,
1823,1823,1,6,2025-04-16T18:13:00,NON_CONFORME,8,7,1,82.157,82.153,0.02,-0.02,2.647,
1824,1824,1,9,2025-04-13T11:52:00,NON_CONFORME,3,2,1,96.239,96.177,0.1,-0.1,2.797,
1825,1825,1,12,2025-04-17T16:28:00,NON_CONFORME,2,0,3,15.366,15.432,0.1,-0.1,4.554,
1826,1826,1,3,2025-04-16T18:00:00,NON_CONFORME,2,0,2,18.573,18.572,0.05,-0.05,1.738,
1827,1827,1,5,2025-04-13T14:20:00,NON_CONFORME,10,8,2,20.436,20.45,0.05,-0.05,5.035,
1828,1828,1,6,2025-04-14T17:13:00,NON_CONFORME,3,1,2,77.52,77.595,0.1,-0.1,6.228,
1829,1829,1,3,2025-04-18T13:25:00,NON_CONFORME,1,0,1,57.315,57.382,0.1,-0.1,4.138,
1830,1830,1,8,2026-08-22T06:23:00,NON_CONFORME,7,6,1,85.999,85.984,0.02,-0.02,4.717,
1831,1831,1,,2026-08-22T06:52:00,CONFORME,5,5,0,91.002,91.013,0.05,-0.05,1.279,
1832,1832,1,,2026-08-22T07:13:00,CONFORME,1,1,0,98.889,98.912,0.1,-0.1,3.51,
1833,1833,1,2,2026-08-21T15:07:00,NON_CONFORME,3,2,1,46.53,46.529,0.05,-0.05,1.54,
1834,1834,1,5,2026-08-17T09:06:00,NON_CONFORME,4,2,2,66.096,66.09,0.01,-0.01,1.533,
1835,1835,1,,2026-08-22T10:19:00,CONFORME,6,6,0,97.228,97.227,0.05,-0.05,5.693,
1836,1836,1,5,2025-07-23T06:58:00,NON_CONFORME,2,0,5,32.783,32.764,0.05,-0.05,0.777,
1837,1837,1,8,2025-07-27T09:32:00,NON_CONFORME,1,0,3,42.279,42.334,0.1,-0.1,5.321,
1838,1838,1,3,2025-07-24T13:21:00,NON_CONFORME,3,0,5,28.275,28.281,0.01,-0.01,3.148,
1839,1839,1,5,2025-07-26T17:07:00,NON_CONFORME,7,4,3,25.108,25.152,0.1,-0.1,5.174,
1840,1840,1,5,2025-07-28T19:11:00,NON_CONFORME,4,2,2,21.146,21.098,0.1,-0.1,5.015,
1841,1841,1,5,2025-12-15T10:00:00,NON_CONFORME,2,0,7,84.576,84.514,0.1,-0.1,5.338,
1842,1842,1,9,2025-12-15T15:12:00,NON_CONFORME,1,0,9,56.515,56.515,0.01,-0.01,5.073,
1843,1843,1,8,2025-12-13T08:51:00,NON_CONFORME,9,6,3,72.33,72.326,0.02,-0.02,4.942,
1844,1844,1,2,2025-12-17T11:41:00,NON_CONFORME,8,7,1,49.728,49.72,0.01,-0.01,1.322,
1845,1845,1,9,2025-04-15T12:31:00,NON_CONFORME,6,4,2,48.055,47.978,0.1,-0.1,3.119,
1846,1846,1,,2025-04-12T16:45:00,CONFORME,6,6,0,81.43,81.353,0.1,-0.1,3.426,
1847,1847,1,1,2025-04-13T18:20:00,NON_CONFORME,2,1,1,18.529,18.602,0.1,-0.1,3.397,
1848,1848,1,,2025-04-13T18:04:00,CONFORME,3,3,0,54.039,54.023,0.1,-0.1,5.979,
1849,1849,1,,2025-09-22T07:13:00,CONFORME,5,5,0,88.237,88.235,0.01,-0.01,2.04,
1850,1850,1,,2025-09-25T07:39:00,CONFORME,2,2,0,66.362,66.362,0.01,-0.01,4.487,
1851,1851,1,,2025-09-21T15:43:00,CONFORME,3,3,0,66.446,66.38,0.1,-0.1,5.634,
1852,1852,1,,2025-09-21T09:46:00,CONFORME,5,5,0,89.415,89.426,0.02,-0.02,2.205,
1853,1853,1,,2025-09-23T08:52:00,CONFORME,1,1,0,31.041,31.038,0.01,-0.01,5.557,
1854,1854,1,,2025-09-24T16:43:00,CONFORME,1,1,0,32.424,32.431,0.01,-0.01,0.849,
1855,1855,1,9,2026-06-21T15:19:00,NON_CONFORME,10,9,1,37.146,37.075,0.1,-0.1,1.108,
1856,1856,1,5,2026-06-22T08:52:00,NON_CONFORME,4,0,4,35.003,35.002,0.02,-0.02,2.743,
1857,1857,1,10,2026-06-19T07:55:00,NON_CONFORME,2,0,3,89.758,89.802,0.1,-0.1,1.431,
1858,1858,1,11,2026-06-19T10:57:00,NON_CONFORME,5,2,3,76.858,76.853,0.01,-0.01,3.633,
1859,1859,1,10,2026-06-22T18:58:00,NON_CONFORME,9,5,4,79.637,79.627,0.02,-0.02,4.171,
1860,1860,1,,2025-07-02T11:41:00,CONFORME,3,3,0,43.021,43.009,0.1,-0.1,3.303,
1861,1861,1,8,2025-07-02T09:18:00,NON_CONFORME,1,0,3,61.877,61.879,0.1,-0.1,2.447,
1862,1862,1,8,2025-06-30T07:44:00,NON_CONFORME,2,1,1,85.366,85.362,0.1,-0.1,1.61,
1863,1863,1,4,2025-07-01T16:06:00,NON_CONFORME,7,1,6,26.755,26.737,0.05,-0.05,5.856,
1864,1864,1,10,2025-06-30T09:09:00,NON_CONFORME,1,0,4,37.495,37.523,0.05,-0.05,0.559,
1865,1865,1,5,2025-12-13T06:26:00,NON_CONFORME,10,9,1,12.264,12.263,0.01,-0.01,4.476,
1866,1866,1,12,2025-12-14T13:57:00,NON_CONFORME,5,4,1,34.027,34.029,0.02,-0.02,2.601,
1867,1867,1,7,2025-12-17T10:02:00,NON_CONFORME,7,6,1,12.404,12.402,0.02,-0.02,5.94,
1868,1868,1,3,2025-12-16T16:35:00,NON_CONFORME,7,6,1,17.739,17.791,0.1,-0.1,6.227,
1869,1869,1,9,2025-12-17T10:55:00,NON_CONFORME,7,6,1,97.587,97.577,0.02,-0.02,5.003,
1870,1870,1,7,2025-12-13T18:51:00,NON_CONFORME,5,4,1,95.509,95.507,0.05,-0.05,5.498,
1871,1871,1,1,2026-08-24T08:32:00,NON_CONFORME,2,0,2,90.009,90.004,0.01,-0.01,6.034,
1872,1872,1,9,2026-08-26T10:03:00,NON_CONFORME,9,6,3,30.403,30.427,0.1,-0.1,2.011,
1873,1873,1,6,2026-08-26T15:16:00,NON_CONFORME,10,8,2,60.198,60.137,0.1,-0.1,1.03,
1874,1874,1,9,2025-09-18T12:29:00,NON_CONFORME,10,8,2,30.292,30.286,0.05,-0.05,2.518,
1875,1875,1,,2025-09-15T15:46:00,CONFORME,6,6,0,34.822,34.821,0.05,-0.05,5.707,
1876,1876,1,10,2025-09-15T12:39:00,NON_CONFORME,1,0,3,27.118,27.121,0.01,-0.01,2.722,
1877,1877,1,,2025-09-15T19:33:00,CONFORME,3,3,0,93.875,93.909,0.1,-0.1,2.233,
1878,1878,1,8,2026-01-11T06:49:00,NON_CONFORME,7,2,5,60.585,60.597,0.05,-0.05,0.739,
1879,1879,1,11,2026-01-11T17:25:00,NON_CONFORME,5,1,4,18.283,18.278,0.02,-0.02,4.392,
1880,1880,1,1,2026-01-08T15:35:00,NON_CONFORME,2,0,5,95.211,95.133,0.1,-0.1,5.489,
1881,1881,1,6,2026-01-10T08:57:00,NON_CONFORME,1,0,6,29.575,29.538,0.05,-0.05,3.897,
1882,1882,1,9,2026-01-08T18:18:00,NON_CONFORME,2,0,2,22.047,22.054,0.1,-0.1,1.397,
1883,1883,1,9,2026-01-31T15:28:00,NON_CONFORME,5,4,1,55.511,55.515,0.02,-0.02,2.135,
1884,1884,1,11,2026-02-01T12:44:00,NON_CONFORME,6,5,1,24.042,24.09,0.1,-0.1,4.032,
1885,1885,1,2,2026-02-01T19:10:00,NON_CONFORME,5,4,1,81.685,81.692,0.02,-0.02,2.75,
1886,1886,1,,2026-01-30T09:58:00,CONFORME,4,4,0,60.759,60.839,0.1,-0.1,2.923,
1887,1887,1,11,2026-02-01T09:54:00,NON_CONFORME,10,9,1,41.845,41.838,0.01,-0.01,3.265,
1888,1888,1,,2026-01-20T13:31:00,CONFORME,9,9,0,51.057,51.053,0.02,-0.02,5.511,
1889,1889,1,,2026-01-17T14:09:00,CONFORME,6,6,0,69.554,69.547,0.02,-0.02,0.854,
1890,1890,1,1,2026-01-15T11:38:00,NON_CONFORME,1,0,1,87.535,87.536,0.01,-0.01,4.06,
1891,1891,1,7,2025-10-02T16:21:00,NON_CONFORME,1,0,1,81.812,81.813,0.02,-0.02,5.744,
1892,1892,1,,2025-10-03T07:26:00,CONFORME,6,6,0,54.869,54.804,0.1,-0.1,0.993,
1893,1893,1,5,2025-10-06T16:57:00,NON_CONFORME,1,0,1,33.291,33.296,0.01,-0.01,1.731,
1894,1894,1,,2025-10-06T15:59:00,CONFORME,2,2,0,75.672,75.674,0.02,-0.02,1.591,
1895,1895,1,5,2025-10-10T07:53:00,NON_CONFORME,10,5,5,78.969,78.953,0.02,-0.02,2.321,
1896,1896,1,8,2025-10-09T17:53:00,NON_CONFORME,3,0,7,35.92,35.885,0.05,-0.05,0.435,
