execution_outil_id,execution_id,outil_id,usure_debut,usure_fin,duree_utilisation
8788,8788,133,130,131,23
8789,8789,118,148,148,7
8790,8790,76,132,134,20
8791,8791,107,1235,1239,42
8792,8792,79,31,33,21
8793,8793,137,144,144,2
8794,8794,78,188,189,14
8795,8795,97,265,270,40
8796,8796,19,117,119,18
8797,8797,25,230,232,33
8798,8798,83,253,257,31
8799,8799,26,279,284,57
8800,8800,24,240,241,12
8801,8801,132,254,255,9
8802,8802,138,124,126,24
8803,8803,143,186,186,6
8804,8804,147,179,181,29
8805,8805,71,91,92,16
8806,8806,36,221,221,4
8807,8807,4,78,81,31
8808,8808,39,112,113,16
8809,8809,104,524,528,29
8810,8810,137,144,145,14
8811,8811,70,149,150,25
8812,8812,137,145,150,44
8813,8813,27,143,144,15
8814,8814,28,92,92,11
8815,8815,16,64,65,54
8816,8816,144,183,185,25
8817,8817,113,125,125,15
8818,8818,8,107,107,12
8819,8819,135,197,197,19
8820,8820,24,241,241,22
8821,8821,138,126,129,28
8822,8822,66,185,185,15
8823,8823,65,148,148,7
8824,8824,140,58,62,48
8825,8825,144,185,185,25
8826,8826,114,226,228,20
8827,8827,123,151,153,20
8828,8828,94,222,223,19
8829,8829,125,200,200,13
8830,8830,146,121,122,18
8831,8831,55,893,893,9
8832,8832,22,175,177,21
8833,8833,108,2299,2300,15
8834,8834,106,816,816,15
8835,8835,84,201,202,24
8836,8836,97,270,272,25
8837,8837,59,127,129,19
8838,8838,47,305,306,17
8839,8839,100,102,102,5
8840,8840,111,163,167,33
8841,8841,95,176,178,19
8842,8842,69,69,73,32
8843,8843,68,256,257,21
8844,8844,135,197,198,18
8845,8845,77,212,216,53
8846,8846,70,150,152,33
8847,8847,150,195,199,48
8848,8848,23,247,248,16
8849,8849,62,111,111,10
8850,8850,78,189,189,22
8851,8851,50,225,225,6
8852,8852,97,272,272,10
8853,8853,24,241,243,28
8854,8854,146,122,125,26
8855,8855,107,1239,1239,5
8856,8856,54,301,303,43
8857,8857,92,198,198,24
8858,8858,100,102,105,21
8859,8859,49,805,806,9
8860,8860,147,181,181,11
8861,8861,126,172,172,8
8862,8862,5,97,98,12
8863,8863,95,178,180,21
8864,8864,130,188,192,47
8865,8865,147,181,181,8
8866,8866,104,528,534,45
8867,8867,97,272,274,22
8868,8868,35,93,93,6
8869,8869,11,166,166,28
8870,8870,22,177,180,49
8871,8871,16,65,65,17
8872,8872,27,144,144,5
8873,8873,107,1239,1240,12
8874,8874,80,174,176,27
8875,8875,134,133,135,19
8876,8876,101,1780,1780,5
8877,8877,84,202,204,22
8878,8878,108,2300,2305,48
8879,8879,82,173,173,4
8880,8880,27,144,145,18
8881,8881,102,1132,1134,26
8882,8882,23,248,253,39
8883,8883,114,228,228,7
8884,8884,45,85,86,14
8885,8885,148,177,179,47
8886,8886,9,96,97,33
8887,8887,137,150,151,23
8888,8888,118,148,150,15
8889,8889,122,235,235,7
8890,8890,16,65,65,12
8891,8891,74,222,224,29
8892,8892,122,235,240,48
8893,8893,116,173,176,31
8894,8894,57,82,82,16
8895,8895,112,124,125,12
8896,8896,45,86,87,14
8897,8897,146,125,125,12
8898,8898,16,65,70,41
8899,8899,147,181,187,46
8900,8900,123,153,155,19
8901,8901,69,73,73,15
8902,8902,110,171,171,8
8903,8903,101,1780,1780,27
8904,8904,68,257,262,59
8905,8905,79,33,33,5
8906,8906,99,162,163,20
8907,8907,83,257,261,36
8908,8908,71,92,94,30
8909,8909,6,115,115,6
8910,8910,100,105,107,14
8911,8911,95,180,181,13
8912,8912,73,145,147,25
8913,8913,69,73,74,11
8914,8914,28,92,93,10
8915,8915,136,245,251,64
8916,8916,34,95,98,26
8917,8917,144,185,187,18
8918,8918,148,179,180,14
8919,8919,101,1780,1781,10
8920,8920,103,485,487,21
8921,8921,85,112,114,25
8922,8922,92,198,200,24
8923,8923,85,114,114,9
8924,8924,114,228,231,24
8925,8925,20,238,240,61
8926,8926,51,680,680,6
8927,8927,26,284,284,4
8928,8928,141,63,64,10
8929,8929,110,171,171,1
8930,8930,145,217,217,5
8931,8931,99,163,166,38
8932,8932,126,172,174,17
8933,8933,117,108,109,39
8934,8934,100,107,108,10
8935,8935,47,306,306,12
8936,8936,82,173,176,23
8937,8937,122,240,241,21
8938,8938,108,2305,2306,16
8939,8939,115,101,101,7
8940,8940,82,176,182,50
8941,8941,59,129,130,24
8942,8942,23,253,254,9
8943,8943,148,180,180,13
8944,8944,3,135,137,47
8945,8945,30,224,227,55
8946,8946,90,100,102,35
8947,8947,150,199,199,6
8948,8948,108,2306,2306,3
8949,8949,129,189,189,9
8950,8950,141,64,66,20
8951,8951,126,174,174,24
8952,8952,57,82,84,17
8953,8953,109,1155,1155,1
8954,8954,111,167,169,15
8955,8955,63,169,169,3
8956,8956,39,113,113,19
8957,8957,64,194,197,21
8958,8958,132,255,258,50
8959,8959,115,101,104,23
8960,8960,36,221,221,6
8961,8961,52,805,805,6
8962,8962,40,154,155,18
8963,8963,65,148,150,35
8964,8964,46,1633,1635,22
8965,8965,55,893,895,18
8966,8966,123,155,155,7
8967,8967,18,132,134,22
8968,8968,131,120,121,19
8969,8969,48,1240,1241,18
8970,8970,112,125,126,56
8971,8971,90,102,109,49
8972,8972,133,131,131,12
8973,8973,108,2306,2306,17
8974,8974,118,150,151,14
8975,8975,119,152,154,57
8976,8976,30,227,228,33
8977,8977,2,97,98,16
8978,8978,73,147,148,13
8979,8979,37,127,128,13
8980,8980,38,118,122,51
8981,8981,28,93,95,26
8982,8982,115,104,105,10
8983,8983,85,114,117,34
8984,8984,98,173,174,30
8985,8985,13,229,230,14
8986,8986,102,1134,1135,23
8987,8987,106,816,817,23
8988,8988,135,198,199,14
8989,8989,121,133,134,9
8990,8990,139,70,74,41
8991,8991,53,585,589,57
8992,8992,61,68,68,5
8993,8993,75,99,101,21
8994,8994,93,99,100,11
8995,8995,120,133,134,58
8996,8996,130,192,193,16
8997,8997,131,121,122,11
8998,8998,123,155,156,18
8999,8999,101,1781,1782,10
9000,9000,129,189,189,13
9001,9001,7,111,111,10
9002,9002,21,102,102,9
9003,9003,145,217,219,18
9004,9004,121,134,135,20
9005,9005,148,180,181,24
9006,9006,60,99,100,21
9007,9007,93,100,102,32
9008,9008,47,306,307,14
9009,9009,138,129,129,12
9010,9010,148,181,182,19
9011,9011,3,137,139,54
9012,9012,30,228,237,66
9013,9013,90,109,110,36
9014,9014,150,199,200,15
9015,9015,121,135,135,8
9016,9016,100,108,110,17
9017,9017,109,1155,1157,25
9018,9018,36,221,223,21
9019,9019,110,171,174,41
9020,9020,150,200,201,33
9021,9021,139,74,74,19
9022,9022,52,805,805,15
9023,9023,150,201,203,49
9024,9024,40,155,158,31
9025,9025,107,1240,1246,46
9026,9026,127,53,53,9
9027,9027,17,169,170,15
9028,9028,33,132,133,32
9029,9029,57,84,85,17
9030,9030,27,145,147,31
9031,9031,129,189,194,40
9032,9032,51,680,681,13
9033,9033,117,109,110,22
9034,9034,30,237,238,14
9035,9035,125,200,206,58
9036,9036,78,189,191,19
9037,9037,49,806,810,29
9038,9038,138,129,129,4
9039,9039,29,111,111,8
9040,9040,34,98,98,15
9041,9041,102,1135,1139,62
9042,9042,10,147,150,32
9043,9043,40,158,158,20
9044,9044,82,182,182,16
9045,9045,134,135,136,27
9046,9046,83,261,267,46
9047,9047,22,180,183,49
9048,9048,127,53,53,13
9049,9049,62,111,112,16
9050,9050,78,191,194,21
9051,9051,50,225,225,12
9052,9052,54,303,305,16
9053,9053,102,1139,1142,23
9054,9054,48,1241,1244,26
9055,9055,146,125,126,11
9056,9056,79,33,37,38
9057,9057,28,95,97,36
9058,9058,87,78,78,6
9059,9059,101,1782,1782,4
9060,9060,84,204,205,15
9061,9061,108,2306,2312,50
9062,9062,82,182,182,2
9063,9063,146,126,126,1
9064,9064,129,194,195,24
9065,9065,17,170,175,39
9066,9066,74,224,224,9
9067,9067,144,187,187,6
9068,9068,148,182,183,19
9069,9069,101,1782,1783,14
9070,9070,132,258,260,20
9071,9071,85,117,119,31
9072,9072,92,200,201,25
9073,9073,12,82,83,11
9074,9074,3,139,139,5
9075,9075,74,224,226,35
9076,9076,63,169,169,14
9077,9077,36,223,224,11
9078,9078,71,94,95,8
9079,9079,89,99,102,26
9080,9080,102,1142,1145,33
9081,9081,119,154,155,18
9082,9082,54,305,310,37
9083,9083,33,133,133,12
9084,9084,95,181,181,9
9085,9085,59,130,130,25
9086,9086,84,205,210,46
9087,9087,108,2312,2313,18
9088,9088,103,487,488,20
9089,9089,56,86,87,11
9090,9090,51,681,681,8
9091,9091,78,194,194,2
9092,9092,72,122,125,38
9093,9093,29,111,116,53
9094,9094,145,219,225,55
9095,9095,17,175,178,28
9096,9096,50,225,226,15
9097,9097,93,102,103,14
9098,9098,65,150,153,38
9099,9099,142,51,52,26
9100,9100,31,151,156,53
9101,9101,96,151,151,5
9102,9102,8,107,107,16
9103,9103,16,70,71,19
9104,9104,112,126,127,31
9105,9105,53,589,591,28
9106,9106,139,74,75,40
9107,9107,29,116,116,13
9108,9108,114,231,232,12
9109,9109,3,139,145,58
9110,9110,97,274,274,10
9111,9111,46,1635,1636,14
9112,9112,6,115,116,9
9113,9113,100,110,111,16
9114,9114,95,181,184,25
9115,9115,73,148,150,18
9116,9116,52,805,807,18
9117,9117,32,150,151,8
9118,9118,64,197,200,45
9119,9119,55,895,895,11
9120,9120,58,135,140,52
9121,9121,32,151,153,23
9122,9122,112,127,127,5
9123,9123,49,810,814,32
9124,9124,63,169,169,13
9125,9125,129,195,195,4
9126,9126,2,98,99,17
9127,9127,99,166,167,15
9128,9128,109,1157,1157,14
9129,9129,94,223,225,24
9130,9130,38,122,125,27
9131,9131,87,78,78,16
9132,9132,104,534,535,11
9133,9133,125,206,207,12
9134,9134,79,37,39,20
9135,9135,10,150,152,43
9136,9136,128,118,120,19
9137,9137,32,153,153,1
9138,9138,64,200,202,40
9139,9139,55,895,897,15
9140,9140,90,110,115,60
9141,9141,32,153,155,25
9142,9142,147,187,187,4
9143,9143,97,274,275,59
9144,9144,13,230,236,47
9145,9145,81,163,166,31
9146,9146,147,187,189,26
9147,9147,102,1145,1146,12
9148,9148,137,151,151,15
9149,9149,70,152,154,18
9150,9150,137,151,156,48
9151,9151,27,147,149,24
9152,9152,143,186,187,13
9153,9153,23,254,256,44
9154,9154,84,210,212,21
9155,9155,83,267,268,15
9156,9156,109,1157,1157,11
9157,9157,134,136,137,16
9158,9158,74,226,227,45
9159,9159,20,240,244,65
9160,9160,137,156,157,21
9161,9161,137,157,157,10
9162,9162,132,260,261,12
9163,9163,102,1146,1146,7
9164,9164,125,207,210,21
9165,9165,39,113,114,15
9166,9166,131,122,129,56
9167,9167,94,225,226,10
9168,9168,69,74,74,16
9169,9169,139,75,77,36
9170,9170,144,187,188,18
9171,9171,13,236,236,15
9172,9172,67,135,136,9
9173,9173,95,184,185,23
9174,9174,130,193,198,45
9175,9175,147,189,190,11
9176,9176,104,535,540,58
9177,9177,97,275,276,19
9178,9178,86,112,112,10
9179,9179,10,152,152,7
9180,9180,10,152,156,53
9181,9181,57,85,88,23
9182,9182,104,540,540,4
9183,9183,40,158,158,14
9184,9184,44,176,178,39
9185,9185,17,178,178,17
9186,9186,31,156,157,28
9187,9187,107,1246,1246,21
9188,9188,65,153,154,11
9189,9189,74,227,228,21
9190,9190,140,62,62,16
9191,9191,8,107,107,22
9192,9192,123,156,156,6
9193,9193,43,229,230,28
9194,9194,122,241,243,20
9195,9195,116,176,177,14
9196,9196,100,111,120,63
9197,9197,137,157,160,36
9198,9198,15,37,37,18
9199,9199,105,518,518,5
9200,9200,31,157,160,32
9201,9201,37,128,136,59
9202,9202,73,150,150,14
9203,9203,135,199,199,19
9204,9204,73,150,151,13
9205,9205,104,540,542,40
9206,9206,83,268,270,45
9207,9207,15,37,37,5
9208,9208,52,807,809,15
9209,9209,38,125,129,45
9210,9210,40,158,160,30
9211,9211,107,1246,1252,47
9212,9212,127,53,53,12
9213,9213,141,66,66,1
9214,9214,54,310,312,21
9215,9215,12,83,83,11
9216,9216,5,98,99,13
9217,9217,96,151,152,12
9218,9218,127,53,53,14
9219,9219,145,225,226,36
9220,9220,46,1636,1638,23
9221,9221,91,118,118,18
9222,9222,107,1252,1253,16
9223,9223,95,185,187,17
9224,9224,78,194,195,13
9225,9225,67,136,138,23
9226,9226,67,138,144,49
9227,9227,92,201,202,13
9228,9228,13,236,236,7
9229,9229,31,160,160,13
9230,9230,105,518,521,37
9231,9231,91,118,119,60
9232,9232,67,144,144,9
9233,9233,51,681,681,4
9234,9234,30,238,239,20
9235,9235,144,188,189,18
9236,9236,33,133,135,22
9237,9237,22,183,185,18
9238,9238,95,187,189,20
9239,9239,130,198,199,48
9240,9240,147,190,190,4
9241,9241,104,542,544,58
9242,9242,97,276,277,16
9243,9243,100,120,121,17
9244,9244,52,809,809,4
9245,9245,102,1146,1149,32
9246,9246,144,189,191,21
9247,9247,112,127,128,20
9248,9248,113,125,125,11
9249,9249,10,156,156,12
9250,9250,31,160,161,18
9251,9251,65,154,159,48
9252,9252,139,77,77,3
9253,9253,29,116,116,18
9254,9254,34,98,100,19
9255,9255,102,1149,1151,57
9256,9256,10,156,157,24
9257,9257,120,134,135,29
9258,9258,103,488,488,14
9259,9259,138,129,129,17
9260,9260,63,169,171,64
9261,9261,69,74,75,15
9262,9262,29,116,116,10
9263,9263,79,39,41,34
9264,9264,47,307,309,21
9265,9265,114,232,232,11
9266,9266,133,131,132,28
9267,9267,98,174,176,22
9268,9268,3,145,145,7
9269,9269,44,178,178,15
9270,9270,75,101,102,23
9271,9271,101,1783,1783,26
9272,9272,8,107,109,21
9273,9273,9,97,101,61
9274,9274,36,224,225,9
9275,9275,134,137,137,3
9276,9276,124,139,141,25
9277,9277,14,167,168,28
9278,9278,143,187,195,60
9279,9279,26,284,285,13
9280,9280,35,93,93,13
9281,9281,28,97,98,20
9282,9282,88,181,186,50
9283,9283,56,87,87,11
9284,9284,62,112,112,19
9285,9285,78,195,199,31
9286,9286,50,226,226,3
9287,9287,22,185,186,13
9288,9288,65,159,160,20
9289,9289,7,111,117,49
9290,9290,144,191,192,16
9291,9291,111,169,169,10
9292,9292,71,95,97,29
9293,9293,92,202,204,18
9294,9294,57,88,89,19
9295,9295,24,243,244,19
9296,9296,56,87,92,45
9297,9297,30,239,241,27
9298,9298,65,160,160,10
9299,9299,112,128,128,16
9300,9300,11,166,172,47
9301,9301,96,152,155,30
9302,9302,22,186,187,18
9303,9303,142,52,53,15
9304,9304,6,116,116,11
9305,9305,32,155,156,16
9306,9306,20,244,247,23
9307,9307,106,817,821,41
9308,9308,97,277,279,47
9309,9309,28,98,98,9
9310,9310,101,1783,1783,11
9311,9311,22,187,189,58
9312,9312,10,157,161,33
9313,9313,4,81,83,23
9314,9314,39,114,114,14
9315,9315,54,312,313,8
9316,9316,131,129,129,9
9317,9317,98,176,176,10
9318,9318,27,149,154,39
9319,9319,42,193,194,18
9320,9320,49,814,815,8
9321,9321,72,125,125,13
9322,9322,70,154,156,31
9323,9323,5,99,99,21
9324,9324,3,145,146,17
9325,9325,6,116,117,12
9326,9326,100,121,121,21
9327,9327,95,189,190,14
9328,9328,73,151,151,22
9329,9329,69,75,75,21
9330,9330,140,62,62,6
9331,9331,76,134,136,53
9332,9332,134,137,138,57
9333,9333,46,1638,1640,17
9334,9334,35,93,97,31
9335,9335,109,1157,1157,14
9336,9336,21,102,102,9
9337,9337,34,100,101,12
9338,9338,102,1151,1156,59
9339,9339,10,161,162,25
9340,9340,59,130,133,26
9341,9341,98,176,176,8
9342,9342,113,125,126,20
9343,9343,146,126,129,27
9344,9344,77,216,221,45
9345,9345,51,681,683,26
9346,9346,5,99,100,18
9347,9347,124,141,141,14
9348,9348,82,182,185,49
9349,9349,59,133,135,22
9350,9350,23,256,256,10
9351,9351,137,160,160,16
9352,9352,99,167,168,31
9353,9353,58,140,141,49
9354,9354,6,117,120,51
9355,9355,24,244,244,4
9356,9356,143,195,196,18
9357,9357,23,256,259,41
9358,9358,73,151,152,20
9359,9359,83,270,271,13
9360,9360,7,117,118,17
9361,9361,27,154,154,3
9362,9362,107,1253,1254,16
9363,9363,90,115,117,37
9364,9364,134,138,139,12
9365,9365,104,544,545,10
9366,9366,109,1157,1160,25
9367,9367,125,210,211,46
9368,9368,122,243,244,19
9369,9369,147,190,190,5
9370,9370,129,195,195,4
9371,9371,141,66,68,22
9372,9372,126,174,176,22
9373,9373,57,89,91,25
9374,9374,45,87,88,10
9375,9375,146,129,129,10
9376,9376,16,71,75,42
9377,9377,147,190,192,51
9378,9378,123,156,156,17
9379,9379,69,75,76,10
9380,9380,18,134,134,8
9381,9381,67,144,148,34
9382,9382,32,156,161,49
9383,9383,105,521,521,7
9384,9384,96,155,156,34
9385,9385,11,172,172,12
9386,9386,51,683,683,8
9387,9387,30,241,241,11
9388,9388,144,192,193,19
9389,9389,33,135,135,22
9390,9390,93,103,103,16
9391,9391,140,62,62,11
9392,9392,93,103,104,25
9393,9393,14,168,170,23
9394,9394,32,161,161,15
9395,9395,96,156,156,4
9396,9396,34,101,102,14
9397,9397,145,226,230,38
9398,9398,46,1640,1642,27
9399,9399,91,119,119,7
9400,9400,25,232,232,7
9401,9401,74,228,231,63
9402,9402,139,77,81,38
9403,9403,115,105,106,14
9404,9404,32,161,161,7
9405,9405,2,99,100,28
9406,9406,128,120,120,11
9407,9407,119,155,156,12
9408,9408,147,192,198,50
9409,9409,108,2313,2313,18
9410,9410,66,185,185,8
9411,9411,110,174,175,12
9412,9412,101,1783,1786,27
9413,9413,68,262,264,65
9414,9414,105,521,521,5
9415,9415,45,88,88,7
9416,9416,46,1642,1642,15
9417,9417,109,1160,1161,32
9418,9418,117,110,110,16
9419,9419,114,232,233,13
9420,9420,23,259,260,18
9421,9421,92,204,205,9
9422,9422,131,129,129,6
9423,9423,64,202,207,38
9424,9424,38,129,136,56
9425,9425,149,105,105,8
9426,9426,20,247,247,10
9427,9427,82,185,186,14
9428,9428,128,120,120,22
9429,9429,51,683,686,45
9430,9430,143,196,197,23
9431,9431,62,112,112,14
9432,9432,62,112,113,28
9433,9433,26,285,287,34
9434,9434,98,176,182,51
9435,9435,112,128,129,37
9436,9436,100,121,121,10
9437,9437,74,231,233,17
9438,9438,148,183,186,50
9439,9439,4,83,84,16
9440,9440,36,225,226,11
9441,9441,68,264,266,32
9442,9442,150,203,206,32
9443,9443,139,81,82,14
9444,9444,147,198,198,8
9445,9445,94,226,233,58
9446,9446,35,97,98,14
9447,9447,4,84,84,7
9448,9448,1,70,71,13
9449,9449,27,154,155,27
9450,9450,100,121,122,12
9451,9451,62,113,116,22
9452,9452,110,175,178,66
9453,9453,78,199,202,46
9454,9454,2,100,101,16
9455,9455,100,122,123,16
9456,9456,52,809,809,9
9457,9457,102,1156,1159,42
9458,9458,144,193,194,17
9459,9459,112,129,129,18
9460,9460,98,182,183,7
9461,9461,27,155,157,35
9462,9462,42,194,196,23
9463,9463,49,815,815,9
9464,9464,113,126,127,14
9465,9465,140,62,63,12
9466,9466,6,120,127,53
9467,9467,117,110,110,9
9468,9468,95,190,190,16
9469,9469,130,199,201,56
9470,9470,147,198,199,12
9471,9471,104,545,546,57
9472,9472,97,279,280,20
9473,9473,85,119,120,13
9474,9474,51,686,687,24
9475,9475,97,280,282,39
9476,9476,150,206,207,10
9477,9477,95,190,191,11
9478,9478,130,201,204,47
9479,9479,147,199,199,6
9480,9480,104,546,553,54
9481,9481,97,282,283,13
9482,9482,106,821,822,14
9483,9483,108,2313,2316,55
9484,9484,49,815,816,18
9485,9485,123,156,157,12
9486,9486,102,1159,1160,10
9487,9487,54,313,313,16
9488,9488,140,63,65,18
9489,9489,93,104,106,24
9490,9490,14,170,174,30
9491,9491,32,161,161,9
9492,9492,13,236,236,9
9493,9493,129,195,195,4
9494,9494,31,161,162,27
9495,9495,12,83,85,33
9496,9496,13,236,237,16
9497,9497,144,194,196,27
9498,9498,93,106,106,22
9499,9499,73,152,152,8
9500,9500,17,178,180,35
9501,9501,60,100,104,51
9502,9502,85,120,120,20
9503,9503,130,204,205,13
9504,9504,98,183,185,32
9505,9505,30,241,242,23
9506,9506,22,189,190,32
9507,9507,42,196,196,4
9508,9508,45,88,88,8
9509,9509,146,129,130,17
9510,9510,16,75,76,39
9511,9511,147,199,204,47
9512,9512,101,1786,1787,16
9513,9513,69,76,77,9
9514,9514,21,102,102,4
9515,9515,41,114,116,43
9516,9516,9,101,101,16
9517,9517,19,119,119,17
9518,9518,76,136,137,21
9519,9519,71,97,98,15
9520,9520,29,116,116,8
9521,9521,79,41,42,46
9522,9522,47,309,309,20
9523,9523,95,191,191,10
9524,9524,128,120,123,61
9525,9525,150,207,211,62
9526,9526,124,141,146,40
9527,9527,129,195,196,19
9528,9528,80,176,178,25
9529,9529,14,174,175,11
9530,9530,73,152,154,16
9531,9531,131,129,131,31
9532,9532,110,178,178,21
9533,9533,95,191,191,1
9534,9534,128,123,128,54
9535,9535,92,205,210,63
9536,9536,124,146,149,32
9537,9537,129,196,196,12
9538,9538,80,178,180,27
9539,9539,51,687,687,15
9540,9540,25,232,234,24
9541,9541,71,98,102,37
9542,9542,19,119,119,6
9543,9543,117,110,110,8
9544,9544,86,112,112,6
9545,9545,93,106,108,34
9546,9546,41,116,121,52
9547,9547,84,212,213,22
9548,9548,27,157,157,16
9549,9549,55,897,898,10
9550,9550,51,687,691,35
9551,9551,106,822,823,17
9552,9552,14,175,175,4
9553,9553,18,134,135,24
9554,9554,25,234,236,24
9555,9555,27,157,158,10
9556,9556,105,521,522,16
9557,9557,116,177,179,33
9558,9558,108,2316,2317,14
9559,9559,81,166,168,16
9560,9560,14,175,175,21
9561,9561,67,148,149,11
9562,9562,26,287,287,5
9563,9563,34,102,103,15
9564,9564,4,84,85,14
9565,9565,145,230,232,20
9566,9566,15,37,40,28
9567,9567,27,158,158,4
9568,9568,52,809,810,12
9569,9569,6,127,129,42
9570,9570,40,160,161,27
9571,9571,107,1254,1258,41
9572,9572,127,53,54,14
9573,9573,71,102,102,4
9574,9574,130,205,207,17
9575,9575,102,1160,1163,27
9576,9576,119,156,157,22
9577,9577,54,313,317,48
9578,9578,33,135,135,5
9579,9579,39,114,114,13
9580,9580,102,1163,1164,38
9581,9581,23,260,266,46
9582,9582,114,233,233,1
9583,9583,96,156,156,6
9584,9584,34,103,104,16
9585,9585,145,232,233,36
9586,9586,46,1642,1643,33
9587,9587,91,119,120,15
9588,9588,78,202,203,14
9589,9589,97,283,289,43
9590,9590,19,119,119,26
9591,9591,25,236,238,28
9592,9592,83,271,273,22
9593,9593,26,287,290,50
9594,9594,24,244,245,10
9595,9595,94,233,233,4
9596,9596,110,178,179,42
9597,9597,34,104,110,51
9598,9598,134,139,141,20
9599,9599,78,203,205,16
9600,9600,125,211,213,21
9601,9601,86,112,115,26
9602,9602,6,129,129,7
9603,9603,85,120,122,22
9604,9604,65,160,162,32
9605,9605,87,78,79,47
9606,9606,89,102,108,48
9607,9607,113,127,128,19
9608,9608,115,106,106,19
9609,9609,43,230,231,14
9610,9610,65,162,164,21
9611,9611,7,118,121,37
9612,9612,144,196,197,14
9613,9613,64,207,208,13
9614,9614,71,102,106,29
9615,9615,25,238,239,21
9616,9616,67,149,149,11
9617,9617,67,149,151,48
9618,9618,6,129,130,10
9619,9619,10,162,162,10
9620,9620,36,226,226,11
9621,9621,68,266,267,34
9622,9622,36,226,227,33
9623,9623,139,82,83,12
9624,9624,147,204,205,14
9625,9625,97,289,293,61
9626,9626,13,237,242,45
9627,9627,81,168,172,35
9628,9628,147,205,209,37
9629,9629,99,168,169,14
9630,9630,121,135,136,13
9631,9631,49,816,816,10
9632,9632,126,176,176,6
9633,9633,5,100,102,18
9634,9634,62,116,116,5
9635,9635,62,116,118,27
9636,9636,26,290,291,36
9637,9637,98,185,190,41
9638,9638,112,129,130,31
9639,9639,100,123,125,20
9640,9640,20,247,247,10
9641,9641,53,591,592,15
9642,9642,132,261,266,46
9643,9643,76,137,137,15
9644,9644,75,102,104,15
9645,9645,93,108,109,17
9646,9646,120,135,142,63
9647,9647,130,207,208,15
9648,9648,118,151,151,4
9649,9649,32,161,162,11
9650,9650,107,1258,1262,47
9651,9651,92,210,211,12
9652,9652,137,160,161,10
9653,9653,31,162,162,12
9654,9654,28,98,101,36
9655,9655,40,161,163,51
9656,9656,78,205,207,38
9657,9657,113,128,128,9
9658,9658,46,1643,1643,5
9659,9659,12,85,86,33
9660,9660,35,98,99,22
9661,9661,81,172,172,9
9662,9662,130,208,215,62
9663,9663,37,136,137,22
9664,9664,113,128,128,7
9665,9665,10,162,163,11
9666,9666,116,179,180,21
9667,9667,65,164,170,44
9668,9668,54,317,318,12
9669,9669,146,130,130,12
9670,9670,105,522,525,27
9671,9671,28,101,104,35
9672,9672,87,79,79,5
9673,9673,133,132,134,19
9674,9674,97,293,295,28
9675,9675,84,213,213,27
